"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"trichostatin A-1175","4/100",1.02242927484908e-06,0.000275544689571827,0,0,69.0555555555556,952.506005361108,"SLA;LCP2;TARP;CYTIP"
"vorinostat-1161","4/100",1.02242927484908e-06,0.000275544689571827,0,0,69.0555555555556,952.506005361108,"SLA;LCP2;TARP;CYTIP"
"vorinostat-6179","3/100",6.4781775896681e-05,0.0116391257361037,0,0,47.3124504361618,456.304276754387,"SLA;LCP2;CYTIP"
"promazine-6028","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;TARP"
"betulinic acid-4181","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"trichostatin A-6193","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"SLA;TARP"
"harmalol-2892","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;TARP"
"AG-013608-5944","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"PRF1;TARP"
"valproic acid-5600","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"PRF1;TARP"
"cefsulodin-4148","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"carbimazole-5399","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"vorinostat-2680","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"TARP;CYTIP"
"PNU-0230031-4754","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"ciclopirox-2456","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"SLA;GIMAP6"
"valproic acid-2669","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"PRF1;TARP"
"citalopram-3820","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"ITK;PRF1"
"tretinoin-1548","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CST7;TARP"
"selegiline-4146","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"lycorine-2195","2/100",0.00283741499181759,0.0770964289305897,0,0,28.9883381924198,170.012598917729,"SLA;GIMAP6"
