"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"naringenin-1342","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;GIMAP6"
"fulvestrant-367","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"CD2;RASGRP1"
"PF-00562151-00-6907","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"IL7R;CD3D"
"brompheniramine-4131","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"vorinostat-6179","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LCP2;LTB"
"fulvestrant-5598","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;RASGRP1"
"cefoxitin-6796","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"valproic acid-2669","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;LTB"
"haloperidol-2663","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"citalopram-3820","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;PRF1"
"nordihydroguaiaretic acid-6182","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;CD3D"
"heliotrine-3615","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"carbachol-3042","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;CD3D"
"PHA-00745360-4384","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"zaprinast-6749","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;CD3D"
"cefamandole-4718","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"0317956-0000-3969","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;RASGRP1"
"tamoxifen-375","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;CD3D"
"vorinostat-1161","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"EVI2A;LCP2"
"clozapine-5589","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"Prestwick-984-6603","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;IL7R"
"alpha-ergocryptine-3817","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"PF-01378883-00-6368","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;EVI2A"
"antimycin A-1414","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;GIMAP6"
"fluoxetine-6757","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"PHA-00851261E-3968","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"trichostatin A-5903","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"RASGRP1;CD3D"
"pizotifen-3134","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"3-nitropropionic acid-6372","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"CD2;ITK"
"lycorine-2195","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;GIMAP6"
