"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"phenylpropanolamine-3217","3/100",5.2826809188519e-05,0.0194930925905635,0,0,51.2577319587629,504.811350131513,"GMFG;LST1;MNDA"
"halcinonide-6040","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;AIF1"
"amodiaquine-3186","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"BIN2;LST1"
"altretamine-5688","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGL2;MNDA"
"fluoxetine-2453","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;AIF1"
"labetalol-4473","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"MNDA;AIF1"
"pramocaine-3811","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;MYO1F"
"dimethadione-4607","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;LST1"
"clemizole-7371","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"LST1;MYO1F"
"ellipticine-5779","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGR;SLCO2B1"
"bicuculline-4397","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGR;SLCO2B1"
"CP-320650-01-3825","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGL2;MYO1F"
"ciclosporin-261","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"LST1;MYO1F"
