"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","8/288",1.64332870714857e-05,0.0402122534639256,0,0,8.01714285714286,88.3184618156372,"SLC7A7;CD8A;CCL5;GZMA;IL2RB;LY86;NKG7;CD48"
"Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-3d-up","8/339",5.24277485439122e-05,0.0641453503434766,0,0,6.76426413465688,66.6690916170752,"TRAF3IP3;SLC7A7;LCK;CCL5;PRF1;LY86;NKG7;CD48"
"Ifosfamide-17 mg/kg in Saline-Rat-Spleen-3d-up","7/287",0.000128912127565617,0.0696071632654169,0,0,6.91619718309859,61.9440871346347,"LCK;CD8A;CCL5;IL2RB;PRF1;NKG7;CD48"
"Azathioprine-54 mg/kg in Water-Rat-Bone marrow-1d-up","7/294",0.000149584565810207,0.0696071632654169,0,0,6.74510477499141,59.408513083359,"STK10;TRAF3IP3;SLC7A7;PRF1;LY86;NKG7;CD48"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-1d-up","7/310",0.000207040032562088,0.0696071632654169,0,0,6.38372147073862,54.1505454659212,"STK10;SLC7A7;LCK;CCL5;PRF1;LY86;CD48"
"Ifosfamide-17 mg/kg in Saline-Rat-Spleen-1d-up","7/313",0.000219572225814333,0.0696071632654169,0,0,6.32016938230691,53.24002822957,"STK10;TRAF3IP3;LCK;CD8A;CCL5;LY86;CD48"
"Carboplatin-6 mg/kg in Saline-Rat-Spleen-3d-up","7/317",0.000237228288656157,0.0696071632654169,0,0,6.23734666060881,52.0599367915483,"SLC7A7;LCK;CCL5;IL2RB;PRF1;NKG7;CD48"
"Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-1d-up","7/317",0.000237228288656157,0.0696071632654169,0,0,6.23734666060881,52.0599367915483,"SLC7A7;LCK;CCL5;IL2RB;PRF1;LY86;NKG7"
"Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","7/321",0.000256013269059563,0.0696071632654169,0,0,6.15663407194761,50.9170955288243,"STK10;SLC7A7;LCK;CCL5;PRF1;LY86;NKG7"
"Famciclovir-112 mg/kg in Saline-Rat-Spleen-1d-up","7/331",0.000308265666385775,0.075063314937047,0,0,5.96357155277343,48.2127840096605,"SLC7A7;LCK;CCL5;PRF1;LY86;NKG7;CD48"
"Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-3d-dn","7/336",0.000337432147244592,0.075063314937047,0,0,5.87144141444411,46.9371605613684,"TRAF3IP3;SLC7A7;CCL5;PRF1;LY86;NKG7;CD48"
"Cisplatin-2 mg/kg in Saline-Rat-Spleen-1d-up","6/275",0.000717850411439376,0.128189037007409,0,0,6.08828996282528,44.0746491635174,"STK10;FNBP1;LCK;IL2RB;PRF1;LY86"
"NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Spleen-1d-up","6/282",0.000818091228978265,0.128189037007409,0,0,5.93176328502415,42.1661570115295,"LCK;CCL5;GZMA;IL2RB;LY86;CD48"
"Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-1d-up","6/285",0.000864223769626168,0.128189037007409,0,0,5.86708482676225,41.3845320367586,"SLC7A7;LCK;CCL5;PRF1;LY86;CD48"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-1d-up","6/295",0.00103265608003559,0.128189037007409,0,0,5.66118800461361,38.9241835679227,"SLC7A7;FNBP1;LCK;CCL5;PRF1;LY86"
"Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-3d-up","6/295",0.00103265608003559,0.128189037007409,0,0,5.66118800461361,38.9241835679227,"TRAF3IP3;LCK;CD8A;CCL5;IL2RB;CD48"
