"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Bisphenol A-100 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","11/285",1.54469188542588e-09,5.379932393847e-06,0,0,14.8934031125189,302.16393589866,"HCK;PTPRC;GMFG;ADORA3;CCL5;FGL2;LY86;CD37;CD48;PTPN6;AIF1"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-5d-up","11/289",1.78794695707777e-09,5.379932393847e-06,0,0,14.6761232523415,295.60937787768,"HCK;GMFG;ADORA3;SLCO2B1;CCL5;FGL2;LY86;CD37;CD48;PTPN6;AIF1"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-3d-up","10/290",2.67158510951348e-08,4.722745467916e-05,0,0,13,226.694114058357,"HCK;PTPRC;SP110;ADORA3;SLCO2B1;CCL5;FGL2;LY86;CD37;CD48"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-3d-up","10/295",3.13907973939249e-08,4.722745467916e-05,0,0,12.7686809616634,220.601322385368,"HCK;GMFG;ADORA3;SLCO2B1;CCL5;FGL2;LY86;CD37;PTPN6;AIF1"
"Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","10/321",6.93672348943786e-08,8.34904039188741e-05,0,0,11.6857210908658,192.625687633484,"HCK;SLC7A7;PTPRC;ADORA3;SLCO2B1;FGL2;LY86;CD37;PTPN6;AIF1"
"Lead(IV) Acetate-600 mg/kg in Saline-Rat-Bone marrow-1d-up","10/371",2.65699832097331e-07,0.000216344331913297,0,0,10.0415512465374,152.038109372261,"HCK;SLC7A7;PTPRC;GMFG;ADORA3;FGL2;TNFSF13;CD37;CD48;PTPN6"
"Cyclosporin A-70 mg/kg in Corn Oil-Rat-Spleen-3d-up","9/284",2.87618481110694e-07,0.000216344331913297,0,0,11.6991074380165,176.207638715479,"HCK;PTPRC;SP110;GMFG;ADORA3;FGL2;CD37;PTPN6;AIF1"
"Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","9/285",2.9625828419468e-07,0.000216344331913297,0,0,11.6561264822134,175.215291702908,"HCK;PTPRC;GMFG;SLCO2B1;CCL5;FGL2;LY86;CD37;PTPN6"
"NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","9/288",3.23545860289079e-07,0.000216344331913297,0,0,11.5290322580645,172.288993043311,"HCK;SLC7A7;ADORA3;CCL5;GZMA;LY86;CD48;PTPN6;AIF1"
"Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-0.25d-up","9/295",3.95858508242884e-07,0.000238227650260568,0,0,11.2428480610299,165.744415780517,"HCK;PTPRC;GMFG;ADORA3;FGL2;TNFSF13;CD37;CD48;PTPN6"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","9/301",4.68622732807484e-07,0.000244340343413038,0,0,11.0084682440847,160.431557481054,"HCK;PTPRC;ADORA3;FGL2;LY86;CD37;CD48;PTPN6;AIF1"
"Noscapine-570 mg/kg in CMC-Rat-Spleen-5d-up","9/309",5.83528242443504e-07,0.000244340343413038,0,0,10.7105454545455,153.741022213996,"HCK;PTPRC;SP110;GMFG;SLCO2B1;LY86;CD37;CD48;AIF1"
"Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","9/311",6.1580814616832e-07,0.000244340343413038,0,0,10.6385310054184,152.134508060348,"PTPRC;GMFG;SLCO2B1;CCL5;FGL2;LY86;CD48;PTPN6;AIF1"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9/312",6.32520811641952e-07,0.000244340343413038,0,0,10.6028802880288,151.340770701914,"HCK;SLC7A7;PTPRC;CCL5;TNFSF13;LY86;CD48;PTPN6;AIF1"
"Ifosfamide-17 mg/kg in Saline-Rat-Spleen-0.25d-up","9/313",6.49625372982488e-07,0.000244340343413038,0,0,10.5674641148325,150.553287362383,"HCK;PTPRC;ADORA3;CCL5;FGL2;LY86;CD37;CD48;AIF1"
"Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-1d-up","9/313",6.49625372982488e-07,0.000244340343413038,0,0,10.5674641148325,150.553287362383,"HCK;SLC7A7;PTPRC;SP110;GMFG;ADORA3;FGL2;TNFSF13;PTPN6"
"Bithionol-333 mg/kg in Corn Oil-Rat-Spleen-5d-up","9/319",7.60923227967153e-07,0.000269366822700372,0,0,10.3597653958944,145.955972410181,"HCK;PTPRC;SP110;GMFG;CCL5;LY86;CD37;PTPN6;AIF1"
"N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","9/328",9.58766743984241e-07,0.000320547681405398,0,0,10.0628669136506,139.447365875739,"PTPRC;SP110;GMFG;ADORA3;CCL5;LY86;CD37;CD48;AIF1"
"Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","9/333",1.08682611026595e-06,0.000344237870083185,0,0,9.90505050505051,136.018619246908,"HCK;PTPRC;GMFG;ADORA3;CCL5;FGL2;TNFSF13;CD48;AIF1"
"Carmustine-4 mg/kg in Corn Oil-Rat-Spleen-3d-up","8/267",2.10672150076321e-06,0.000603726190075858,0,0,10.8532818532819,141.856492129819,"SP110;GMFG;ADORA3;SLCO2B1;FGL2;CD37;PTPN6;AIF1"
"Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-3d-up","8/267",2.10672150076321e-06,0.000603726190075858,0,0,10.8532818532819,141.856492129819,"PTPRC;SP110;GMFG;ADORA3;SLCO2B1;FGL2;CD37;PTPN6"
"Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-5d-up","8/281",3.07805799998812e-06,0.000841988774724023,0,0,10.2893772893773,130.584665227918,"HCK;GMFG;ADORA3;CCL5;LY86;CD48;PTPN6;AIF1"
"Fluorouracil-29 mg/kg in CMC-Rat-Spleen-5d-up","8/283",3.24382318554526e-06,0.00084875338828745,0,0,10.2135064935065,129.086036170231,"PTPRC;SP110;GMFG;SLCO2B1;LY86;CD37;CD48;AIF1"
