"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Acyclovir-330 mg/kg in Saline-Rat-Bone marrow-1d-up","3/386",0.0106872953689666,0.353744204168377,0,0,7.30809399477807,33.1692432299554,"CCR1;CD37;CCR5"
"Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Spleen-1d-dn","2/271",0.0415088181039725,0.353744204168377,0,0,6.66002027712065,21.1911814553716,"CD37;CCR5"
"Penicillamine-852 mg/kg in Water-Rat-Bone marrow-5d-dn","2/276",0.0429023405383263,0.353744204168377,0,0,6.53682813536828,20.5833533243206,"CD37;CCR5"
"Valproic Acid-850 mg/kg in Water-Rat-Bone marrow-5d-dn","2/281",0.0443134893314437,0.353744204168377,0,0,6.41805148256761,20.0016401860391,"CD37;CCR5"
"Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-dn","2/287",0.0460297950088408,0.353744204168377,0,0,6.28102073365231,19.335911126639,"CD37;CCR5"
"Ethylene Glycol-3525 mg/kg in Water-Rat-Bone marrow-1d-up","2/292",0.0474788751596076,0.353744204168377,0,0,6.17115987460815,18.8064270536759,"IL10RA;CCR5"
"Procarbazine-54 mg/kg in Water-Rat-Bone marrow-1d-dn","2/293",0.047770722082925,0.353744204168377,0,0,6.1496407372696,18.7031627246504,"CD37;CCR5"
"Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","2/293",0.047770722082925,0.353744204168377,0,0,6.1496407372696,18.7031627246504,"CD37;CCR5"
"Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-3d-up","2/293",0.047770722082925,0.353744204168377,0,0,6.1496407372696,18.7031627246504,"IL10RA;CCR5"
"Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-5d-up","2/293",0.047770722082925,0.353744204168377,0,0,6.1496407372696,18.7031627246504,"CCR1;CD37"
"NN-Dimethylformamide-140 mg/kg in Saline-Rat-Bone marrow-3d-up","2/296",0.048650290685461,0.353744204168377,0,0,6.08596165739023,18.3984554431479,"IL10RA;CCR5"
"Bithionol-59 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","2/299",0.0495358616057531,0.353744204168377,0,0,6.02356902356902,18.1011766611158,"IL10RA;CCR5"
"DActinomycin-0.06 mg/kg in Saline-Rat-Bone marrow-5d-dn","2/299",0.0495358616057531,0.353744204168377,0,0,6.02356902356902,18.1011766611158,"CD37;CCR5"
"Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-dn","2/300",0.0498323770286696,0.353744204168377,0,0,6.00305064063453,18.003691337317,"CD37;CCR5"
